state_abbreviation,state_name,reporting_month,reporting_year,preliminary_or_updated,final_report,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,medicaid_and_chip_child_enrollment,total_adult_medicaid_enrollment,new_applications_submitted_to_medicaid_and_chip_agencies,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations
ND,North Dakota,2020-09-01,2020,U,Y,102459.0,99973.0,2486.0,47956.0,,2311.0,2311.0,2552.0,61.0,2613.0
ND,North Dakota,2020-10-01,2020,U,Y,106177.0,103639.0,2538.0,49509.0,,2193.0,2193.0,2374.0,66.0,2440.0
ND,North Dakota,2020-11-01,2020,U,Y,106012.0,103567.0,2445.0,49373.0,,2691.0,2691.0,2112.0,45.0,2157.0
ND,North Dakota,2020-12-01,2020,U,Y,107199.0,104772.0,2427.0,49835.0,,2538.0,2538.0,2413.0,55.0,2468.0
ND,North Dakota,2021-01-01,2021,U,Y,107490.0,105201.0,2289.0,49914.0,,1900.0,1900.0,1940.0,49.0,1989.0
ND,North Dakota,2021-02-01,2021,U,Y,108342.0,106090.0,2252.0,50376.0,,1767.0,1767.0,1967.0,35.0,2002.0
ND,North Dakota,2021-03-01,2021,U,Y,110449.0,108118.0,2331.0,51312.0,,2160.0,2160.0,2221.0,47.0,2268.0
ND,North Dakota,2021-04-01,2021,U,Y,111087.0,108750.0,2337.0,51727.0,,1978.0,1978.0,1820.0,35.0,1855.0
ND,North Dakota,2021-05-01,2021,U,Y,111357.0,109013.0,2344.0,51719.0,,1804.0,1804.0,1555.0,32.0,1587.0
ND,North Dakota,2021-06-01,2021,U,Y,114242.0,111752.0,2490.0,53060.0,,1911.0,1911.0,1692.0,50.0,1742.0
ND,North Dakota,2021-07-01,2021,U,Y,113589.0,111037.0,2552.0,52752.0,,1924.0,1924.0,1949.0,35.0,1984.0
ND,North Dakota,2021-08-01,2021,U,Y,113810.0,111203.0,2607.0,52913.0,,2149.0,2149.0,1883.0,45.0,1928.0
ND,North Dakota,2021-09-01,2021,U,Y,114093.0,111398.0,2695.0,53068.0,,1904.0,1904.0,1827.0,48.0,1875.0
ND,North Dakota,2021-10-01,2021,U,Y,115983.0,113146.0,2837.0,54033.0,,2048.0,2048.0,1680.0,45.0,1725.0
ND,North Dakota,2021-11-01,2021,U,Y,117159.0,114222.0,2937.0,54384.0,,2932.0,2932.0,1620.0,47.0,1667.0
ND,North Dakota,2021-12-01,2021,U,Y,118168.0,115165.0,3003.0,54684.0,,2931.0,2931.0,1877.0,43.0,1920.0
ND,North Dakota,2022-01-01,2022,U,Y,120469.0,117356.0,3113.0,55411.0,,2507.0,2507.0,1683.0,34.0,1717.0
ND,North Dakota,2022-02-01,2022,U,Y,120621.0,117477.0,3144.0,55426.0,,1868.0,1868.0,1612.0,32.0,1644.0
ND,North Dakota,2022-03-01,2022,U,Y,121738.0,118528.0,3210.0,55866.0,,2308.0,2308.0,1943.0,26.0,1969.0
ND,North Dakota,2022-04-01,2022,U,Y,122573.0,119327.0,3246.0,56227.0,,1885.0,1885.0,1467.0,33.0,1500.0
ND,North Dakota,2022-05-01,2022,U,Y,123279.0,120024.0,3255.0,56522.0,,1846.0,1846.0,1476.0,26.0,1502.0
ND,North Dakota,2022-06-01,2022,U,Y,124213.0,120890.0,3323.0,56793.0,,2026.0,2026.0,1577.0,27.0,1604.0
ND,North Dakota,2022-07-01,2022,U,Y,123776.0,120401.0,3375.0,56518.0,,1878.0,1878.0,1430.0,35.0,1465.0
ND,North Dakota,2022-08-01,2022,U,Y,126517.0,123019.0,3498.0,57532.0,,2284.0,2284.0,1655.0,43.0,1698.0
ND,North Dakota,2022-09-01,2022,U,Y,127511.0,123979.0,3532.0,57930.0,,2131.0,2131.0,1587.0,37.0,1624.0
ND,North Dakota,2022-10-01,2022,U,Y,128344.0,124733.0,3611.0,58178.0,,2077.0,2077.0,1590.0,47.0,1637.0
ND,North Dakota,2022-11-01,2022,U,Y,129422.0,125749.0,3673.0,58504.0,,2944.0,2944.0,1560.0,28.0,1588.0
ND,North Dakota,2022-12-01,2022,U,Y,130665.0,126934.0,3731.0,58910.0,,2715.0,2715.0,1510.0,31.0,1541.0
ND,North Dakota,2023-01-01,2023,U,Y,131872.0,128079.0,3793.0,59304.0,,2333.0,2333.0,1602.0,40.0,1642.0
ND,North Dakota,2023-02-01,2023,U,Y,133441.0,129573.0,3868.0,59901.0,,1741.0,1741.0,1307.0,32.0,1339.0
ND,North Dakota,2023-03-01,2023,U,Y,134458.0,130551.0,3907.0,60259.0,,1953.0,1953.0,1455.0,22.0,1477.0
ND,North Dakota,2023-04-01,2023,U,Y,135554.0,131684.0,3870.0,60631.0,,1822.0,1822.0,1411.0,30.0,1441.0
ND,North Dakota,2023-05-01,2023,U,Y,136252.0,132372.0,3880.0,60923.0,,2021.0,2021.0,1605.0,38.0,1643.0
ND,North Dakota,2023-06-01,2023,U,Y,132222.0,128519.0,3703.0,59437.0,,2211.0,2211.0,1607.0,33.0,1640.0
ND,North Dakota,2023-07-01,2023,U,Y,120309.0,117102.0,3207.0,54786.0,,2137.0,2137.0,1588.0,31.0,1619.0
ND,North Dakota,2023-08-01,2023,U,Y,122146.0,118875.0,3271.0,55635.0,,2717.0,2717.0,1939.0,47.0,1986.0
ND,North Dakota,2023-09-01,2023,U,Y,122118.0,118790.0,3328.0,56374.0,,2524.0,2524.0,1755.0,43.0,1798.0
ND,North Dakota,2023-10-01,2023,U,Y,119893.0,116571.0,3322.0,55875.0,,2730.0,2730.0,1746.0,54.0,1800.0
ND,North Dakota,2023-11-01,2023,U,Y,116560.0,113312.0,3248.0,54803.0,,3655.0,3655.0,1591.0,71.0,1662.0
ND,North Dakota,2023-12-01,2023,U,Y,114896.0,111643.0,3253.0,54332.0,,3668.0,3668.0,1990.0,121.0,2111.0
ND,North Dakota,2024-01-01,2024,U,Y,113148.0,109564.0,3584.0,54023.0,,3551.0,3551.0,2304.0,129.0,2433.0
ND,North Dakota,2024-02-01,2024,U,Y,111190.0,107465.0,3725.0,53355.0,,2834.0,2834.0,2392.0,154.0,2546.0
ND,North Dakota,2024-03-01,2024,U,Y,109328.0,105433.0,3895.0,52819.0,,2852.0,2852.0,2805.0,90.0,2895.0
ND,North Dakota,2024-04-01,2024,U,Y,106308.0,102322.0,3986.0,51818.0,,3525.0,3525.0,2829.0,101.0,2930.0
ND,North Dakota,2024-05-01,2024,U,Y,104754.0,100607.0,4147.0,51169.0,,3201.0,3201.0,2763.0,109.0,2872.0
ND,North Dakota,2024-06-01,2024,U,Y,104660.0,100358.0,4302.0,51174.0,,2887.0,2887.0,2374.0,88.0,2462.0
ND,North Dakota,2024-07-01,2024,U,Y,105346.0,100953.0,4393.0,51512.0,53834.0,3355.0,3355.0,2510.0,97.0,2607.0
ND,North Dakota,2024-08-01,2024,U,Y,106054.0,101443.0,4611.0,51849.0,54205.0,3400.0,3400.0,2757.0,112.0,2869.0
ND,North Dakota,2024-09-01,2024,U,Y,106273.0,101488.0,4785.0,51945.0,54328.0,3168.0,3168.0,2605.0,111.0,2716.0
ND,North Dakota,2024-10-01,2024,U,Y,106816.0,101901.0,4915.0,52229.0,54587.0,3522.0,3522.0,2661.0,119.0,2780.0
ND,North Dakota,2024-11-01,2024,U,Y,107408.0,102312.0,5096.0,52543.0,54865.0,4345.0,4345.0,2476.0,103.0,2579.0
ND,North Dakota,2024-12-01,2024,U,Y,108618.0,103397.0,5221.0,53055.0,55563.0,4589.0,4589.0,3139.0,164.0,3303.0
ND,North Dakota,2025-01-01,2025,U,Y,109219.0,104033.0,5186.0,53172.0,56047.0,3812.0,3812.0,3671.0,153.0,3824.0
ND,North Dakota,2025-02-01,2025,U,Y,107935.0,102755.0,5180.0,52780.0,55155.0,2778.0,2778.0,2853.0,129.0,2982.0
ND,North Dakota,2025-03-01,2025,U,Y,108079.0,102882.0,5197.0,52817.0,55262.0,2947.0,2947.0,2767.0,102.0,2869.0
ND,North Dakota,2025-04-01,2025,U,Y,107439.0,102310.0,5129.0,52323.0,55116.0,2977.0,2977.0,2750.0,94.0,2844.0
ND,North Dakota,2025-05-01,2025,U,Y,107330.0,102168.0,5162.0,52182.0,55148.0,2735.0,2735.0,2360.0,69.0,2429.0
ND,North Dakota,2025-06-01,2025,U,Y,107267.0,102075.0,5192.0,52159.0,55108.0,2804.0,2804.0,2337.0,92.0,2429.0
ND,North Dakota,2025-07-01,2025,U,Y,107198.0,102034.0,5164.0,52108.0,55090.0,3037.0,3037.0,2503.0,74.0,2577.0
ND,North Dakota,2025-08-01,2025,U,Y,107232.0,102041.0,5191.0,52099.0,55133.0,2832.0,2832.0,2432.0,89.0,2521.0
ND,North Dakota,2025-09-01,2025,U,Y,107356.0,102021.0,5335.0,52253.0,55103.0,3058.0,3058.0,2641.0,106.0,2747.0
ND,North Dakota,2025-10-01,2025,U,Y,107030.0,101607.0,5423.0,52209.0,54821.0,2941.0,2941.0,2721.0,141.0,2862.0
ND,North Dakota,2025-11-01,2025,U,Y,106318.0,100854.0,5464.0,51951.0,54367.0,3664.0,3664.0,1886.0,71.0,1957.0
ND,North Dakota,2025-12-01,2025,U,Y,106248.0,100706.0,5542.0,51846.0,54402.0,4213.0,4213.0,2555.0,105.0,2660.0
ND,North Dakota,2026-01-01,2026,U,Y,106330.0,100778.0,5552.0,51840.0,54490.0,3098.0,3098.0,2313.0,120.0,2433.0
ND,North Dakota,2026-02-01,2026,P,N,103737.0,98345.0,5392.0,50698.0,53039.0,2535.0,2535.0,2322.0,95.0,2417.0
NE,Nebraska,2019-01-01,2019,U,Y,246966.0,211826.0,35140.0,164479.0,,6957.0,6957.0,5751.0,1016.0,6767.0
NE,Nebraska,2019-02-01,2019,U,Y,247508.0,212330.0,35178.0,164696.0,,6159.0,6159.0,4982.0,854.0,5836.0
NE,Nebraska,2019-03-01,2019,U,Y,247508.0,212330.0,35178.0,164696.0,,5919.0,5919.0,5397.0,871.0,6268.0
NE,Nebraska,2019-04-01,2019,U,Y,247318.0,213039.0,34279.0,164492.0,,6081.0,6081.0,5799.0,857.0,6656.0
NE,Nebraska,2019-05-01,2019,U,Y,246014.0,212215.0,33799.0,163695.0,,5980.0,5980.0,6126.0,887.0,7013.0
NE,Nebraska,2019-06-01,2019,U,Y,245673.0,212060.0,33613.0,163338.0,,5534.0,5534.0,5360.0,707.0,6067.0
NE,Nebraska,2019-07-01,2019,U,Y,246175.0,212320.0,33855.0,163737.0,,6505.0,6505.0,6818.0,921.0,7739.0
NE,Nebraska,2019-08-01,2019,U,Y,246846.0,212815.0,34031.0,164235.0,,6459.0,6459.0,6434.0,1048.0,7482.0
NE,Nebraska,2019-09-01,2019,U,Y,247368.0,213074.0,34294.0,164596.0,,5745.0,5745.0,5564.0,916.0,6480.0
NE,Nebraska,2019-10-01,2019,U,Y,246842.0,212542.0,34300.0,164247.0,,6114.0,6114.0,6510.0,1007.0,7517.0
NE,Nebraska,2019-11-01,2019,U,Y,247563.0,212652.0,34911.0,164916.0,,5406.0,5406.0,5443.0,1386.0,6829.0
NE,Nebraska,2019-12-01,2019,U,Y,247737.0,212229.0,35508.0,165238.0,,5853.0,5853.0,5691.0,1550.0,7241.0
NE,Nebraska,2020-01-01,2020,U,Y,247737.0,212229.0,35508.0,165238.0,,7144.0,7144.0,6453.0,1206.0,7659.0
NE,Nebraska,2020-02-01,2020,U,Y,248633.0,213145.0,35488.0,165414.0,,5531.0,5531.0,5120.0,863.0,5983.0
NE,Nebraska,2020-03-01,2020,U,Y,248460.0,213487.0,34973.0,165093.0,,6197.0,6197.0,6184.0,982.0,7166.0
NE,Nebraska,2020-04-01,2020,U,Y,249575.0,215212.0,34363.0,165466.0,,5423.0,5423.0,7283.0,927.0,8210.0
NE,Nebraska,2020-05-01,2020,U,Y,252935.0,219064.0,33871.0,167316.0,,4797.0,4797.0,3436.0,542.0,3978.0
NE,Nebraska,2020-06-01,2020,U,Y,256931.0,223124.0,33807.0,169410.0,,5231.0,5231.0,3637.0,628.0,4265.0
NE,Nebraska,2020-07-01,2020,U,Y,261168.0,226887.0,34281.0,171691.0,,5836.0,5836.0,3797.0,674.0,4471.0
NE,Nebraska,2020-08-01,2020,U,Y,265903.0,231235.0,34668.0,174122.0,,10740.0,10740.0,7135.0,640.0,7775.0
NE,Nebraska,2020-09-01,2020,U,Y,269583.0,234929.0,34654.0,175883.0,,9229.0,9229.0,6637.0,645.0,7282.0
NE,Nebraska,2020-10-01,2020,U,Y,287089.0,252452.0,34637.0,177474.0,,9774.0,9774.0,3625.0,584.0,4209.0
NE,Nebraska,2020-11-01,2020,U,Y,295765.0,260684.0,35081.0,178791.0,,8260.0,8260.0,7282.0,925.0,8207.0
NE,Nebraska,2020-12-01,2020,U,Y,304573.0,269226.0,35347.0,180431.0,,8046.0,8046.0,8756.0,1096.0,9852.0
NE,Nebraska,2021-01-01,2021,U,Y,309171.0,273925.0,35246.0,181437.0,,7425.0,7425.0,5100.0,515.0,5615.0
NE,Nebraska,2021-02-01,2021,U,Y,313804.0,278524.0,35280.0,182397.0,,6494.0,6494.0,4588.0,435.0,5023.0
NE,Nebraska,2021-03-01,2021,U,Y,318626.0,283368.0,35258.0,183598.0,,6950.0,6950.0,5237.0,567.0,5804.0
NE,Nebraska,2021-04-01,2021,U,Y,323210.0,287836.0,35374.0,184766.0,,6166.0,6166.0,4555.0,501.0,5056.0
NE,Nebraska,2021-05-01,2021,U,Y,327422.0,291814.0,35608.0,186025.0,,5936.0,5936.0,4260.0,347.0,4607.0
NE,Nebraska,2021-06-01,2021,U,Y,331028.0,294945.0,36083.0,187064.0,,6320.0,6320.0,4360.0,370.0,4730.0
NE,Nebraska,2021-07-01,2021,U,Y,335065.0,298388.0,36677.0,188156.0,,6253.0,6253.0,4275.0,381.0,4656.0
NE,Nebraska,2021-08-01,2021,U,Y,339280.0,302168.0,37112.0,189417.0,,6494.0,6494.0,4707.0,396.0,5103.0
NE,Nebraska,2021-09-01,2021,U,Y,342683.0,305292.0,37391.0,190377.0,,6119.0,6119.0,4173.0,359.0,4532.0
NE,Nebraska,2021-10-01,2021,U,Y,345887.0,308164.0,37723.0,191233.0,,6373.0,6373.0,4071.0,306.0,4377.0
NE,Nebraska,2021-11-01,2021,U,Y,350084.0,311773.0,38311.0,192418.0,,6123.0,6123.0,4275.0,493.0,4768.0
NE,Nebraska,2021-12-01,2021,U,Y,355314.0,316224.0,39090.0,193809.0,,6098.0,6098.0,4838.0,574.0,5412.0
NE,Nebraska,2022-01-01,2022,U,Y,359322.0,319946.0,39376.0,194887.0,,6385.0,6385.0,4895.0,417.0,5312.0
NE,Nebraska,2022-02-01,2022,U,Y,361571.0,321948.0,39623.0,195422.0,,5407.0,5407.0,3561.0,282.0,3843.0
NE,Nebraska,2022-03-01,2022,U,Y,363863.0,324263.0,39600.0,196055.0,,6233.0,6233.0,3922.0,299.0,4221.0
NE,Nebraska,2022-04-01,2022,U,Y,366131.0,326453.0,39678.0,196608.0,,5596.0,5596.0,3313.0,230.0,3543.0
NE,Nebraska,2022-05-01,2022,U,Y,368326.0,328460.0,39866.0,197068.0,,5901.0,5901.0,3463.0,279.0,3742.0
NE,Nebraska,2022-06-01,2022,U,Y,371047.0,330929.0,40118.0,197958.0,,6020.0,6020.0,3588.0,303.0,3891.0
NE,Nebraska,2022-07-01,2022,U,Y,374026.0,333566.0,40460.0,198841.0,,6223.0,6223.0,3869.0,274.0,4143.0
NE,Nebraska,2022-08-01,2022,U,Y,377726.0,336777.0,40949.0,200167.0,,7700.0,7700.0,4578.0,321.0,4899.0
NE,Nebraska,2022-09-01,2022,U,Y,380586.0,339486.0,41100.0,200982.0,,6363.0,6363.0,4282.0,298.0,4580.0
NE,Nebraska,2022-10-01,2022,U,Y,382869.0,341461.0,41408.0,201495.0,,6350.0,6350.0,3897.0,244.0,4141.0
NE,Nebraska,2022-11-01,2022,U,Y,387144.0,344997.0,42147.0,202682.0,,6401.0,6401.0,4380.0,616.0,4996.0
NE,Nebraska,2022-12-01,2022,U,Y,390562.0,348050.0,42512.0,203405.0,,6086.0,6086.0,4944.0,580.0,5524.0
NE,Nebraska,2023-01-01,2023,U,Y,393384.0,350625.0,42759.0,204266.0,,6714.0,6714.0,4225.0,377.0,4602.0
NE,Nebraska,2023-02-01,2023,U,Y,395237.0,352272.0,42965.0,204828.0,,5832.0,5832.0,3021.0,266.0,3287.0
NE,Nebraska,2023-03-01,2023,U,Y,397291.0,354594.0,42697.0,205366.0,,6584.0,6584.0,3598.0,288.0,3886.0
NE,Nebraska,2023-04-01,2023,U,Y,398818.0,356238.0,42580.0,205825.0,,5649.0,5649.0,2868.0,210.0,3078.0
NE,Nebraska,2023-05-01,2023,U,Y,400076.0,357537.0,42539.0,206151.0,,6318.0,6318.0,3609.0,291.0,3900.0
NE,Nebraska,2023-06-01,2023,U,Y,399695.0,357071.0,42624.0,205956.0,,6886.0,6886.0,4148.0,322.0,4470.0
NE,Nebraska,2023-07-01,2023,U,Y,397567.0,355320.0,42247.0,204531.0,,7188.0,7188.0,4525.0,398.0,4923.0
NE,Nebraska,2023-08-01,2023,U,Y,392327.0,350632.0,41695.0,201788.0,,8368.0,8368.0,5936.0,625.0,6561.0
NE,Nebraska,2023-09-01,2023,U,Y,386233.0,345073.0,41160.0,198262.0,,7489.0,7489.0,5372.0,585.0,5957.0
NE,Nebraska,2023-10-01,2023,U,Y,379881.0,339231.0,40650.0,194693.0,,9163.0,9163.0,6243.0,698.0,6941.0
NE,Nebraska,2023-11-01,2023,U,Y,374778.0,334330.0,40448.0,192149.0,,9859.0,9859.0,6232.0,983.0,7215.0
NE,Nebraska,2023-12-01,2023,U,Y,371047.0,330857.0,40190.0,190105.0,,8945.0,8945.0,6673.0,1076.0,7749.0
NE,Nebraska,2024-01-01,2024,U,Y,366331.0,326832.0,39499.0,187620.0,,12306.0,12306.0,7165.0,833.0,7998.0
NE,Nebraska,2024-02-01,2024,U,Y,363055.0,323556.0,39499.0,186396.0,,9368.0,9368.0,7627.0,909.0,8536.0
NE,Nebraska,2024-03-01,2024,U,Y,361331.0,322856.0,38475.0,185301.0,,9437.0,9437.0,7360.0,912.0,8272.0
NE,Nebraska,2024-04-01,2024,U,Y,357541.0,319673.0,37868.0,183539.0,,9663.0,9663.0,7013.0,798.0,7811.0
NE,Nebraska,2024-05-01,2024,U,Y,353233.0,315861.0,37372.0,181554.0,,9993.0,9993.0,7339.0,824.0,8163.0
NE,Nebraska,2024-06-01,2024,U,Y,350394.0,313375.0,37019.0,180093.0,,9279.0,9279.0,6087.0,698.0,6785.0
NE,Nebraska,2024-07-01,2024,U,Y,350106.0,313040.0,37066.0,180179.0,169927.0,10995.0,10995.0,7190.0,841.0,8031.0
NE,Nebraska,2024-08-01,2024,U,Y,351117.0,313753.0,37364.0,180757.0,170360.0,11227.0,11227.0,7839.0,927.0,8766.0
NE,Nebraska,2024-09-01,2024,U,Y,348216.0,310887.0,37329.0,179219.0,168997.0,10878.0,10878.0,7005.0,851.0,7856.0
NE,Nebraska,2024-10-01,2024,U,Y,346463.0,309060.0,37403.0,178322.0,168141.0,12097.0,12097.0,7191.0,883.0,8074.0
NE,Nebraska,2024-11-01,2024,U,Y,346176.0,308616.0,37560.0,177898.0,168278.0,10656.0,10656.0,6795.0,1024.0,7819.0
NE,Nebraska,2024-12-01,2024,U,Y,346843.0,309152.0,37691.0,178027.0,168816.0,10631.0,10631.0,7668.0,1123.0,8791.0
NE,Nebraska,2025-01-01,2025,U,Y,346601.0,309233.0,37368.0,178104.0,168497.0,12534.0,12534.0,7937.0,1047.0,8984.0
NE,Nebraska,2025-02-01,2025,U,Y,347070.0,309542.0,37528.0,178682.0,168388.0,9087.0,9087.0,6983.0,837.0,7820.0
NE,Nebraska,2025-03-01,2025,U,Y,346177.0,310047.0,36130.0,177629.0,168548.0,9611.0,9611.0,6744.0,763.0,7507.0
NE,Nebraska,2025-04-01,2025,U,Y,344450.0,308538.0,35912.0,177216.0,167234.0,9764.0,9764.0,6317.0,843.0,7160.0
NE,Nebraska,2025-05-01,2025,U,Y,343735.0,306738.0,36997.0,177697.0,166038.0,9599.0,9599.0,6111.0,764.0,6875.0
NE,Nebraska,2025-06-01,2025,U,Y,341200.0,304276.0,36924.0,176445.0,164755.0,9615.0,9615.0,6255.0,800.0,7055.0
NE,Nebraska,2025-07-01,2025,U,Y,340661.0,303625.0,37036.0,176111.0,164550.0,10486.0,10486.0,6997.0,953.0,7950.0
NE,Nebraska,2025-08-01,2025,U,Y,340223.0,303085.0,37138.0,175477.0,164746.0,9781.0,9781.0,6412.0,849.0,7261.0
NE,Nebraska,2025-09-01,2025,U,Y,338698.0,301632.0,37066.0,174618.0,164080.0,9804.0,9804.0,6619.0,895.0,7514.0
NE,Nebraska,2025-10-01,2025,U,Y,336989.0,300013.0,36976.0,173577.0,163412.0,9082.0,9082.0,6020.0,861.0,6881.0
NE,Nebraska,2025-11-01,2025,U,Y,336259.0,299026.0,37233.0,172949.0,163310.0,8050.0,8050.0,4823.0,898.0,5721.0
NE,Nebraska,2025-12-01,2025,U,Y,336922.0,299325.0,37597.0,173171.0,163751.0,9818.0,9818.0,6047.0,1042.0,7089.0
NE,Nebraska,2026-01-01,2026,U,Y,337564.0,299885.0,37679.0,173317.0,164247.0,10994.0,10994.0,6994.0,1148.0,8142.0
NE,Nebraska,2026-02-01,2026,P,N,333666.0,296393.0,37273.0,171311.0,162355.0,8741.0,8741.0,6501.0,811.0,7312.0
NH,New Hampshire,2019-01-01,2019,U,Y,183652.0,168348.0,15304.0,91335.0,,9700.0,9700.0,5971.0,587.0,6558.0
NH,New Hampshire,2019-02-01,2019,U,Y,182131.0,166972.0,15159.0,90588.0,,7106.0,7106.0,4232.0,416.0,4648.0
NH,New Hampshire,2019-03-01,2019,U,Y,181447.0,166526.0,14921.0,90339.0,,8104.0,8104.0,4719.0,469.0,5188.0
NH,New Hampshire,2019-04-01,2019,U,Y,180751.0,165822.0,14929.0,90036.0,,8551.0,8551.0,5057.0,522.0,5579.0
NH,New Hampshire,2019-05-01,2019,U,Y,179771.0,164925.0,14846.0,89616.0,,7940.0,7940.0,4752.0,495.0,5247.0
NH,New Hampshire,2019-06-01,2019,U,Y,178783.0,163964.0,14819.0,89380.0,,7128.0,7128.0,4097.0,481.0,4578.0
NH,New Hampshire,2019-07-01,2019,U,Y,178761.0,163979.0,14782.0,89372.0,,8014.0,8014.0,5009.0,466.0,5475.0
NH,New Hampshire,2019-08-01,2019,U,Y,178753.0,163884.0,14869.0,89254.0,,8283.0,8283.0,5276.0,587.0,5863.0
NH,New Hampshire,2019-09-01,2019,U,Y,178759.0,163838.0,14921.0,89217.0,,8134.0,8134.0,5177.0,513.0,5690.0
NH,New Hampshire,2019-10-01,2019,U,Y,178976.0,163908.0,15068.0,89163.0,,8509.0,8509.0,5267.0,602.0,5869.0
NH,New Hampshire,2019-11-01,2019,U,Y,180333.0,164859.0,15474.0,89475.0,,6591.0,6591.0,5121.0,677.0,5798.0
NH,New Hampshire,2019-12-01,2019,U,Y,181753.0,166028.0,15725.0,89779.0,,7078.0,7078.0,5831.0,881.0,6712.0
NH,New Hampshire,2020-01-01,2020,U,Y,181909.0,166374.0,15535.0,89798.0,,8679.0,8679.0,5552.0,644.0,6196.0
NH,New Hampshire,2020-02-01,2020,U,Y,181726.0,166220.0,15506.0,89507.0,,7138.0,7138.0,4533.0,587.0,5120.0
NH,New Hampshire,2020-03-01,2020,U,Y,183172.0,167761.0,15411.0,89762.0,,7998.0,7998.0,5404.0,521.0,5925.0
NH,New Hampshire,2020-04-01,2020,U,Y,189297.0,174388.0,14909.0,91385.0,,6034.0,6034.0,5047.0,379.0,5426.0
NH,New Hampshire,2020-05-01,2020,U,Y,192026.0,177782.0,14244.0,92275.0,,3477.0,3477.0,2718.0,225.0,2943.0
NH,New Hampshire,2020-06-01,2020,U,Y,194886.0,180488.0,14398.0,93373.0,,3465.0,3465.0,2694.0,249.0,2943.0
NH,New Hampshire,2020-07-01,2020,U,Y,197601.0,183068.0,14533.0,94414.0,,3598.0,3598.0,2839.0,224.0,3063.0
NH,New Hampshire,2020-08-01,2020,U,Y,200566.0,185570.0,14996.0,95385.0,,3944.0,3944.0,3000.0,252.0,3252.0
NH,New Hampshire,2020-09-01,2020,U,Y,203242.0,187944.0,15298.0,96208.0,,4189.0,4189.0,3178.0,245.0,3423.0
NH,New Hampshire,2020-10-01,2020,U,Y,205690.0,189869.0,15821.0,96981.0,,3901.0,3901.0,2976.0,198.0,3174.0
NH,New Hampshire,2020-11-01,2020,U,Y,209795.0,193394.0,16401.0,98179.0,,3260.0,3260.0,3794.0,452.0,4246.0
NH,New Hampshire,2020-12-01,2020,U,Y,213815.0,196956.0,16859.0,99267.0,,3551.0,3551.0,4259.0,447.0,4706.0
NH,New Hampshire,2021-01-01,2021,U,Y,215263.0,198083.0,17180.0,99026.0,,3342.0,3342.0,2562.0,219.0,2781.0
NH,New Hampshire,2021-02-01,2021,U,Y,217023.0,199668.0,17355.0,99441.0,,2701.0,2701.0,2203.0,157.0,2360.0
NH,New Hampshire,2021-03-01,2021,U,Y,218999.0,201358.0,17641.0,99876.0,,3234.0,3234.0,2663.0,234.0,2897.0
NH,New Hampshire,2021-04-01,2021,U,Y,220682.0,202563.0,18119.0,100317.0,,2916.0,2916.0,2537.0,273.0,2810.0
NH,New Hampshire,2021-05-01,2021,U,Y,222041.0,203521.0,18520.0,100600.0,,2646.0,2646.0,2237.0,204.0,2441.0
NH,New Hampshire,2021-06-01,2021,U,Y,223380.0,204564.0,18816.0,100990.0,,2932.0,2932.0,2378.0,234.0,2612.0
NH,New Hampshire,2021-07-01,2021,U,Y,225025.0,205958.0,19067.0,101388.0,,2949.0,2949.0,2341.0,238.0,2579.0
NH,New Hampshire,2021-08-01,2021,U,Y,226428.0,207073.0,19355.0,101670.0,,3212.0,3212.0,2775.0,253.0,3028.0
NH,New Hampshire,2021-09-01,2021,U,Y,230085.0,210338.0,19747.0,102493.0,,3121.0,3121.0,2290.0,224.0,2514.0
NH,New Hampshire,2021-10-01,2021,U,Y,231312.0,211231.0,20081.0,102905.0,,3326.0,3326.0,2653.0,191.0,2844.0
NH,New Hampshire,2021-11-01,2021,U,Y,233812.0,213216.0,20596.0,103666.0,,2819.0,2819.0,3013.0,373.0,3386.0
NH,New Hampshire,2021-12-01,2021,U,Y,236195.0,215170.0,21025.0,104343.0,,2570.0,2570.0,3163.0,325.0,3488.0
NH,New Hampshire,2022-01-01,2022,U,Y,237886.0,216445.0,21441.0,104857.0,,3003.0,3003.0,2853.0,297.0,3150.0
NH,New Hampshire,2022-02-01,2022,U,Y,238521.0,216828.0,21693.0,104887.0,,2588.0,2588.0,1992.0,207.0,2199.0
NH,New Hampshire,2022-03-01,2022,U,Y,239140.0,217660.0,21480.0,104757.0,,3092.0,3092.0,2446.0,197.0,2643.0
NH,New Hampshire,2022-04-01,2022,U,Y,239843.0,218110.0,21733.0,104864.0,,2529.0,2529.0,1898.0,217.0,2115.0
NH,New Hampshire,2022-05-01,2022,U,Y,240614.0,218644.0,21970.0,105018.0,,2554.0,2554.0,2027.0,178.0,2205.0
NH,New Hampshire,2022-06-01,2022,U,Y,241793.0,219585.0,22208.0,105363.0,,2819.0,2819.0,2168.0,201.0,2369.0
NH,New Hampshire,2022-07-01,2022,U,Y,242720.0,220034.0,22686.0,105511.0,,2479.0,2479.0,1909.0,203.0,2112.0
NH,New Hampshire,2022-08-01,2022,U,Y,243549.0,220606.0,22943.0,105827.0,,2948.0,2948.0,2229.0,237.0,2466.0
